time,Import T1 kWh,Import T2 kWh,Export T1 kWh,Export T2 kWh
2022-09-15 01:15,8750.333,4885.976,3229.613,7713.596
2022-09-15 01:30,8750.562,4886.19,3229.689,7713.685
2022-09-15 01:45,8750.717,4886.402,3229.74,7713.947
2022-09-15 02:00,8750.859,4886.612,3229.757,7714.3
2022-09-15 02:15,8751.072,4886.799,3229.871,7714.587
2022-09-15 02:30,8751.198,4887.032,3229.89,7714.685
2022-09-15 02:45,8751.421,4887.308,3230.082,7714.991
2022-09-15 03:00,8751.752,4887.372,3230.177,7715.079
2022-09-15 03:15,8752.03,4887.615,3230.375,7715.373
2022-09-15 03:30,8752.388,4887.776,3230.508,7715.682
2022-09-15 03:45,8752.698,4887.935,3230.556,7715.751
2022-09-15 04:00,8753.101,4888.167,3230.722,7715.769
2022-09-15 04:15,8753.382,4888.258,3230.886,7715.874
2022-09-15 04:30,8753.791,4888.342,3230.906,7716.217
2022-09-15 04:45,8754.081,4888.565,3231.048,7716.555
2022-09-15 05:00,8754.471,4888.801,3231.075,7716.667
2022-09-15 05:15,8754.881,4888.877,3231.093,7716.723
2022-09-15 05:30,8755.323,4889.127,3231.128,7716.997
2022-09-15 05:45,8755.487,4889.306,3231.196,7717.139
2022-09-15 06:00,8755.877,4889.476,3231.276,7717.383
2022-09-15 06:15,8755.981,4889.719,3231.439,7717.582
2022-09-15 06:30,8756.241,4889.98,3231.611,7717.824
2022-09-15 06:45,8756.567,4890.191,3231.67,7717.866
2022-09-15 07:00,8756.679,4890.423,3231.831,7718.048
2022-09-15 07:15,8756.795,4890.585,3231.923,7718.219
2022-09-15 07:30,8756.99,4890.767,3232.034,7718.427
2022-09-15 07:45,8757.232,4890.987,3232.16,7718.677
2022-09-15 08:00,8757.613,4891.23,3232.264,7718.866
2022-09-15 08:15,8757.789,4891.358,3232.273,7719.181
2022-09-15 08:30,8758.047,4891.424,3232.291,7719.249
2022-09-15 08:45,8758.509,4891.478,3232.377,7719.283
2022-09-15 09:00,8758.738,4891.569,3232.482,7719.64
2022-09-15 09:15,8759.145,4891.661,3232.514,7719.965
2022-09-15 09:30,8759.479,4891.917,3232.6,7720.337
2022-09-15 09:45,8759.6,4892.108,3232.642,7720.579
2022-09-15 10:00,8760.089,4892.315,3232.728,7720.732
2022-09-15 10:15,8760.233,4892.49,3232.823,7721.017
2022-09-15 10:30,8760.47,4892.755,3232.906,7721.299
2022-09-15 10:45,8760.951,4892.808,3232.942,7721.567
2022-09-15 11:00,8761.148,4892.957,3232.971,7721.625
2022-09-15 11:15,8761.628,4893.104,3233.051,7722.023
2022-09-15 11:30,8761.992,4893.169,3233.185,7722.142
2022-09-15 11:45,8762.169,4893.221,3233.192,7722.307
2022-09-15 12:00,8762.326,4893.363,3233.296,7722.487
2022-09-15 12:15,8762.818,4893.456,3233.375,7722.586
2022-09-15 12:30,8763.098,4893.564,3233.516,7722.764
2022-09-15 12:45,8763.49,4893.802,3233.529,7723.003
2022-09-15 13:00,8763.643,4893.887,3233.722,7723.085
2022-09-15 13:15,8763.946,4894.107,3233.839,7723.143
2022-09-15 13:30,8764.084,4894.283,3234.013,7723.455
2022-09-15 13:45,8764.382,4894.441,3234.139,7723.753
2022-09-15 14:00,8764.486,4894.586,3234.158,7723.822
2022-09-15 14:15,8764.603,4894.652,3234.32,7724.114
2022-09-15 14:30,8765.068,4894.933,3234.418,7724.439
2022-09-15 14:45,8765.524,4895.164,3234.583,7724.444
2022-09-15 15:00,8765.933,4895.259,3234.733,7724.655
2022-09-15 15:15,8766.245,4895.376,3234.795,7724.755
2022-09-15 15:30,8766.411,4895.454,3234.883,7725.118
2022-09-15 15:45,8766.807,4895.719,3235.012,7725.297
2022-09-15 16:00,8766.992,4895.773,3235.14,7725.521
2022-09-15 16:15,8767.116,4895.914,3235.223,7725.814
2022-09-15 16:30,8767.342,4896.018,3235.364,7726.196
2022-09-15 16:45,8767.676,4896.118,3235.445,7726.353
2022-09-15 17:00,8768.009,4896.205,3235.637,7726.536
2022-09-15 17:15,8768.441,4896.458,3235.825,7726.784
2022-09-15 17:30,8768.698,4896.595,3236.006,7727.104
2022-09-15 17:45,8768.858,4896.759,3236.044,7727.387
2022-09-15 18:00,8768.974,4896.956,3236.1,7727.717
2022-09-15 18:15,8769.153,4897.08,3236.23,7728.01
2022-09-15 18:30,8769.627,4897.267,3236.234,7728.312
2022-09-15 18:45,8769.742,4897.33,3236.297,7728.458
2022-09-15 19:00,8770.097,4897.458,3236.429,7728.771
2022-09-15 19:15,8770.372,4897.654,3236.457,7728.878
2022-09-15 19:30,8770.546,4897.927,3236.49,7728.891
2022-09-15 19:45,8770.916,4898.22,3236.649,7729.118
2022-09-15 20:00,8771.254,4898.363,3236.717,7729.343
2022-09-15 20:15,8771.38,4898.535,3236.89,7729.642
2022-09-15 20:30,8771.746,4898.823,3236.969,7729.888
2022-09-15 20:45,8771.877,4898.982,3237.139,7730.133
2022-09-15 21:00,8772.066,4899.15,3237.17,7730.501
2022-09-15 21:15,8772.394,4899.367,3237.255,7730.667
2022-09-15 21:30,8772.78,4899.564,3237.287,7730.97
2022-09-15 21:45,8773.112,4899.657,3237.404,7731.053
2022-09-15 22:00,8773.571,4899.941,3237.438,7731.331
2022-09-15 22:15,8773.951,4900.022,3237.496,7731.542
2022-09-15 22:30,8774.439,4900.275,3237.665,7731.775
2022-09-15 22:45,8774.649,4900.448,3237.687,7732.141
2022-09-15 23:00,8775.143,4900.737,3237.704,7732.151
2022-09-15 23:15,8775.321,4900.889,3237.846,7732.219
2022-09-15 23:30,8775.498,4901.102,3237.913,7732.269
2022-09-15 23:45,8775.673,4901.397,3237.937,7732.326
2022-09-16 00:00,8775.821,4901.568,3238.057,7732.693
2022-09-16 00:15,8776.171,4901.712,3238.077,7732.988
2022-09-16 00:30,8776.273,4901.917,3238.092,7733.044
2022-09-16 00:45,8776.696,4902.174,3238.233,7733.343
2022-09-16 01:00,8777.035,4902.358,3238.254,7733.629
2022-09-16 01:15,8777.257,4902.654,3238.417,7733.992
2022-09-16 01:30,8777.713,4902.716,3238.428,7734.084
2022-09-16 01:45,8778.15,4903.005,3238.559,7734.087
2022-09-16 02:00,8778.503,4903.173,3238.74,7734.354
2022-09-16 02:15,8778.633,4903.414,3238.777,7734.429
2022-09-16 02:30,8779.119,4903.527,3238.967,7734.826
2022-09-16 02:45,8779.466,4903.778,3239.059,7734.955
2022-09-16 03:00,8779.924,4903.985,3239.066,7735.045
2022-09-16 03:15,8780.089,4904.234,3239.069,7735.054
2022-09-16 03:30,8780.2,4904.466,3239.164,7735.376
2022-09-16 03:45,8780.42,4904.634,3239.265,7735.598
2022-09-16 04:00,8780.833,4904.836,3239.361,7735.657
2022-09-16 04:15,8781.263,4905.104,3239.402,7735.752
2022-09-16 04:30,8781.718,4905.293,3239.591,7736.149
2022-09-16 04:45,8781.959,4905.58,3239.785,7736.474
2022-09-16 05:00,8782.387,4905.785,3239.936,7736.551
2022-09-16 05:15,8782.549,4905.854,3239.996,7736.885
2022-09-16 05:30,8782.868,4905.997,3240.046,7736.946
2022-09-16 05:45,8782.989,4906.225,3240.074,7737.273
2022-09-16 06:00,8783.377,4906.293,3240.138,7737.302
2022-09-16 06:15,8783.621,4906.583,3240.239,7737.473
2022-09-16 06:30,8783.765,4906.849,3240.409,7737.818
2022-09-16 06:45,8784.131,4906.966,3240.481,7738.047
2022-09-16 07:00,8784.401,4907.107,3240.662,7738.12
2022-09-16 07:15,8784.629,4907.211,3240.692,7738.273
2022-09-16 07:30,8784.875,4907.284,3240.813,7738.397
2022-09-16 07:45,8785.281,4907.382,3240.914,7738.753
2022-09-16 08:00,8785.544,4907.676,3241.02,7739.004
2022-09-16 08:15,8785.996,4907.793,3241.214,7739.047
2022-09-16 08:30,8786.157,4908.066,3241.35,7739.237
2022-09-16 08:45,8786.412,4908.223,3241.525,7739.341
2022-09-16 09:00,8786.86,4908.328,3241.525,7739.416
2022-09-16 09:15,8787.199,4908.459,3241.686,7739.672
2022-09-16 09:30,8787.588,4908.717,3241.848,7739.857
2022-09-16 09:45,8788.025,4908.868,3241.982,7740.226
2022-09-16 10:00,8788.335,4908.975,3242.073,7740.543
2022-09-16 10:15,8788.484,4909.102,3242.092,7740.906
2022-09-16 10:30,8788.713,4909.21,3242.163,7741.24
2022-09-16 10:45,8788.919,4909.489,3242.173,7741.483
2022-09-16 11:00,8789.081,4909.656,3242.346,7741.585
2022-09-16 11:15,8789.424,4909.944,3242.442,7741.951
2022-09-16 11:30,8789.609,4910.21,3242.585,7741.986
2022-09-16 11:45,8790.054,4910.408,3242.614,7741.993
2022-09-16 12:00,8790.336,4910.632,3242.749,7742.164
2022-09-16 12:15,8790.757,4910.761,3242.895,7742.524
2022-09-16 12:30,8791.195,4910.934,3242.995,7742.63
2022-09-16 12:45,8791.559,4911.011,3243.092,7742.86
2022-09-16 13:00,8791.987,4911.194,3243.245,7743.115
2022-09-16 13:15,8792.403,4911.387,3243.316,7743.153
2022-09-16 13:30,8792.735,4911.545,3243.369,7743.239
2022-09-16 13:45,8792.965,4911.616,3243.395,7743.551
2022-09-16 14:00,8793.23,4911.888,3243.457,7743.595
2022-09-16 14:15,8793.452,4912.015,3243.649,7743.623
2022-09-16 14:30,8793.745,4912.313,3243.651,7743.74
2022-09-16 14:45,8794.006,4912.415,3243.752,7743.831
2022-09-16 15:00,8794.239,4912.598,3243.764,7743.94
2022-09-16 15:15,8794.384,4912.856,3243.933,7744.238
2022-09-16 15:30,8794.65,4913.033,3243.991,7744.245
2022-09-16 15:45,8794.805,4913.188,3244.094,7744.359
2022-09-16 16:00,8795.051,4913.301,3244.209,7744.464
2022-09-16 16:15,8795.194,4913.554,3244.368,7744.757
2022-09-16 16:30,8795.447,4913.84,3244.412,7745.05
2022-09-16 16:45,8795.762,4913.944,3244.52,7745.369
2022-09-16 17:00,8795.892,4914.036,3244.537,7745.638
2022-09-16 17:15,8796.095,4914.272,3244.723,7745.875
2022-09-16 17:30,8796.366,4914.439,3244.842,7746.219
2022-09-16 17:45,8796.575,4914.616,3244.902,7746.465
2022-09-16 18:00,8796.9,4914.769,3245.016,7746.539
2022-09-16 18:15,8797.324,4914.913,3245.078,7746.709
2022-09-16 18:30,8797.737,4915.058,3245.11,7746.874
2022-09-16 18:45,8797.921,4915.117,3245.237,7746.912
2022-09-16 19:00,8798.1,4915.393,3245.251,7747.054
2022-09-16 19:15,8798.423,4915.628,3245.382,7747.353
2022-09-16 19:30,8798.67,4915.701,3245.443,7747.731
2022-09-16 19:45,8798.789,4915.763,3245.621,7748.078
2022-09-16 20:00,8798.982,4915.908,3245.703,7748.167
2022-09-16 20:15,8799.467,4916.054,3245.835,7748.516
2022-09-16 20:30,8799.955,4916.127,3245.959,7748.695
2022-09-16 20:45,8800.198,4916.239,3246.031,7748.745
2022-09-16 21:00,8800.315,4916.352,3246.089,7748.796
2022-09-16 21:15,8800.735,4916.531,3246.146,7748.972
2022-09-16 21:30,8800.947,4916.649,3246.287,7749.308
2022-09-16 21:45,8801.068,4916.787,3246.298,7749.644
2022-09-16 22:00,8801.266,4916.96,3246.348,7749.967
2022-09-16 22:15,8801.426,4917.247,3246.422,7750.158
2022-09-16 22:30,8801.89,4917.517,3246.555,7750.308
2022-09-16 22:45,8802.068,4917.761,3246.743,7750.607
2022-09-16 23:00,8802.468,4917.813,3246.795,7750.809
2022-09-16 23:15,8802.625,4917.956,3246.879,7750.85
2022-09-16 23:30,8802.755,4918.099,3246.884,7750.877
2022-09-16 23:45,8803.004,4918.307,3246.91,7751.154
2022-09-17 00:00,8803.348,4918.368,3247.016,7751.538
2022-09-17 00:15,8803.66,4918.427,3247.092,7751.915
2022-09-17 00:30,8804.097,4918.712,3247.242,7752.009
2022-09-17 00:45,8804.372,4918.814,3247.39,7752.391
2022-09-17 01:00,8804.716,4919.102,3247.522,7752.791
2022-09-17 01:15,8804.84,4919.16,3247.6,7753.01
2022-09-17 01:30,8805.238,4919.338,3247.649,7753.369
2022-09-17 01:45,8805.616,4919.449,3247.691,7753.53
2022-09-17 02:00,8806.041,4919.505,3247.692,7753.538
2022-09-17 02:15,8806.183,4919.659,3247.705,7753.596
2022-09-17 02:30,8806.467,4919.82,3247.879,7753.77
2022-09-17 02:45,8806.829,4919.962,3247.921,7754.024
2022-09-17 03:00,8806.933,4920.077,3247.971,7754.241
2022-09-17 03:15,8807.373,4920.298,3247.985,7754.301
2022-09-17 03:30,8807.801,4920.483,3248.014,7754.302
2022-09-17 03:45,8808.106,4920.74,3248.084,7754.601
2022-09-17 04:00,8808.345,4920.907,3248.194,7754.713
2022-09-17 04:15,8808.736,4921.128,3248.381,7754.735
2022-09-17 04:30,8809.192,4921.237,3248.432,7755.119
2022-09-17 04:45,8809.49,4921.498,3248.461,7755.297
2022-09-17 05:00,8809.944,4921.688,3248.58,7755.402
2022-09-17 05:15,8810.103,4921.816,3248.667,7755.797
2022-09-17 05:30,8810.336,4921.894,3248.672,7755.907
2022-09-17 05:45,8810.723,4922.033,3248.731,7756.055
2022-09-17 06:00,8810.967,4922.094,3248.871,7756.187
2022-09-17 06:15,8811.276,4922.375,3249.038,7756.332
2022-09-17 06:30,8811.638,4922.618,3249.164,7756.376
2022-09-17 06:45,8811.973,4922.807,3249.239,7756.652
2022-09-17 07:00,8812.245,4923.088,3249.379,7756.83
2022-09-17 07:15,8812.401,4923.201,3249.57,7756.952
2022-09-17 07:30,8812.665,4923.352,3249.701,7756.992
2022-09-17 07:45,8812.856,4923.648,3249.871,7757.141
2022-09-17 08:00,8813.281,4923.82,3250.014,7757.394
2022-09-17 08:15,8813.697,4924.003,3250.078,7757.768
2022-09-17 08:30,8813.883,4924.178,3250.145,7758.136
2022-09-17 08:45,8814.216,4924.398,3250.317,7758.44
2022-09-17 09:00,8814.58,4924.496,3250.396,7758.487
2022-09-17 09:15,8814.851,4924.668,3250.465,7758.864
2022-09-17 09:30,8814.986,4924.929,3250.478,7758.953
2022-09-17 09:45,8815.376,4925.096,3250.488,7759.002
2022-09-17 10:00,8815.51,4925.375,3250.648,7759.096
2022-09-17 10:15,8815.883,4925.636,3250.659,7759.4
2022-09-17 10:30,8816.015,4925.852,3250.709,7759.547
2022-09-17 10:45,8816.351,4926.127,3250.855,7759.698
2022-09-17 11:00,8816.562,4926.215,3250.907,7759.938
2022-09-17 11:15,8816.824,4926.318,3250.965,7760.278
2022-09-17 11:30,8817.318,4926.613,3251.082,7760.574
2022-09-17 11:45,8817.798,4926.809,3251.126,7760.917
2022-09-17 12:00,8818.129,4927.068,3251.221,7761.115
2022-09-17 12:15,8818.505,4927.284,3251.341,7761.284
2022-09-17 12:30,8818.927,4927.406,3251.467,7761.531
2022-09-17 12:45,8819.314,4927.527,3251.593,7761.635
2022-09-17 13:00,8819.467,4927.616,3251.694,7761.744
2022-09-17 13:15,8819.75,4927.862,3251.873,7761.809
2022-09-17 13:30,8820.183,4927.986,3251.963,7761.958
2022-09-17 13:45,8820.582,4928.259,3252.139,7762.288
2022-09-17 14:00,8820.777,4928.36,3252.178,7762.36
2022-09-17 14:15,8821.222,4928.66,3252.187,7762.667
2022-09-17 14:30,8821.568,4928.908,3252.287,7762.895
2022-09-17 14:45,8821.782,4929.03,3252.414,7763.04
2022-09-17 15:00,8821.905,4929.256,3252.508,7763.147
2022-09-17 15:15,8822.302,4929.389,3252.602,7763.469
2022-09-17 15:30,8822.575,4929.565,3252.724,7763.863
2022-09-17 15:45,8823.065,4929.694,3252.749,7764.153
2022-09-17 16:00,8823.271,4929.842,3252.887,7764.355
2022-09-17 16:15,8823.399,4930.115,3252.971,7764.394
2022-09-17 16:30,8823.598,4930.302,3253.147,7764.744
2022-09-17 16:45,8823.859,4930.549,3253.245,7765.053
2022-09-17 17:00,8823.974,4930.632,3253.356,7765.125
2022-09-17 17:15,8824.229,4930.736,3253.442,7765.252
2022-09-17 17:30,8824.427,4930.969,3253.63,7765.577
2022-09-17 17:45,8824.923,4931.192,3253.819,7765.906
2022-09-17 18:00,8825.091,4931.348,3253.892,7766.258
2022-09-17 18:15,8825.529,4931.451,3254.026,7766.292
2022-09-17 18:30,8825.696,4931.509,3254.184,7766.456
2022-09-17 18:45,8826.028,4931.633,3254.358,7766.657
2022-09-17 19:00,8826.392,4931.893,3254.468,7766.698
2022-09-17 19:15,8826.706,4932.161,3254.478,7766.965
2022-09-17 19:30,8827.184,4932.33,3254.503,7767.223
2022-09-17 19:45,8827.457,4932.433,3254.68,7767.497
2022-09-17 20:00,8827.817,4932.699,3254.823,7767.818
2022-09-17 20:15,8828.265,4932.843,3254.831,7767.981
2022-09-17 20:30,8828.459,4933.101,3255.005,7768.339
2022-09-17 20:45,8828.776,4933.176,3255.151,7768.445
2022-09-17 21:00,8829.269,4933.29,3255.258,7768.531
2022-09-17 21:15,8829.674,4933.491,3255.363,7768.751
2022-09-17 21:30,8830.056,4933.551,3255.414,7769.102
2022-09-17 21:45,8830.313,4933.813,3255.507,7769.162
2022-09-17 22:00,8830.754,4933.932,3255.679,7769.493
2022-09-17 22:15,8831.19,4934.049,3255.839,7769.609
2022-09-17 22:30,8831.465,4934.17,3255.854,7769.61
2022-09-17 22:45,8831.793,4934.316,3256.051,7769.846
2022-09-17 23:00,8832.165,4934.49,3256.077,7769.882
2022-09-17 23:15,8832.58,4934.563,3256.133,7769.976
2022-09-17 23:30,8832.859,4934.667,3256.141,7770.108
2022-09-17 23:45,8833.091,4934.899,3256.201,7770.219
2022-09-18 00:00,8833.247,4935.123,3256.375,7770.488
2022-09-18 00:15,8833.636,4935.311,3256.568,7770.599
2022-09-18 00:30,8834.035,4935.447,3256.579,7770.928
2022-09-18 00:45,8834.212,4935.564,3256.607,7771.037
2022-09-18 01:00,8834.655,4935.757,3256.646,7771.375
2022-09-18 01:15,8834.82,4935.843,3256.837,7771.757
2022-09-18 01:30,8835.251,4935.985,3257.024,7772.145
2022-09-18 01:45,8835.402,4936.211,3257.084,7772.38
2022-09-18 02:00,8835.759,4936.403,3257.16,7772.711
2022-09-18 02:15,8836.067,4936.696,3257.216,7772.984
2022-09-18 02:30,8836.22,4936.782,3257.332,7773.377
2022-09-18 02:45,8836.607,4936.93,3257.413,7773.722
2022-09-18 03:00,8837.013,4937.002,3257.564,7773.978
2022-09-18 03:15,8837.47,4937.232,3257.643,7773.982
2022-09-18 03:30,8837.767,4937.343,3257.816,7774.24
2022-09-18 03:45,8838.074,4937.467,3257.919,7774.394
2022-09-18 04:00,8838.436,4937.57,3258.066,7774.426
2022-09-18 04:15,8838.898,4937.651,3258.235,7774.538
2022-09-18 04:30,8839.151,4937.74,3258.249,7774.936
2022-09-18 04:45,8839.523,4937.986,3258.262,7775.23
2022-09-18 05:00,8839.86,4938.074,3258.365,7775.343
2022-09-18 05:15,8840.032,4938.288,3258.448,7775.422
2022-09-18 05:30,8840.406,4938.585,3258.47,7775.507
2022-09-18 05:45,8840.847,4938.807,3258.518,7775.563
2022-09-18 06:00,8841.136,4939.042,3258.582,7775.673
2022-09-18 06:15,8841.616,4939.267,3258.611,7776.063
2022-09-18 06:30,8841.936,4939.481,3258.663,7776.413
2022-09-18 06:45,8842.389,4939.535,3258.772,7776.766
2022-09-18 07:00,8842.793,4939.67,3258.934,7776.829
2022-09-18 07:15,8843.058,4939.858,3259.098,7776.982
2022-09-18 07:30,8843.28,4940.025,3259.19,7777.205
2022-09-18 07:45,8843.539,4940.215,3259.264,7777.401
2022-09-18 08:00,8843.777,4940.409,3259.3,7777.587
2022-09-18 08:15,8843.895,4940.49,3259.34,7777.755
2022-09-18 08:30,8844.004,4940.675,3259.439,7777.77
2022-09-18 08:45,8844.264,4940.77,3259.53,7777.857
2022-09-18 09:00,8844.439,4940.903,3259.559,7778.133
2022-09-18 09:15,8844.879,4941.169,3259.718,7778.168
2022-09-18 09:30,8845.365,4941.318,3259.906,7778.442
2022-09-18 09:45,8845.58,4941.444,3259.923,7778.566
2022-09-18 10:00,8845.966,4941.539,3259.956,7778.849
2022-09-18 10:15,8846.213,4941.739,3260.117,7779.099
2022-09-18 10:30,8846.658,4941.849,3260.2,7779.196
2022-09-18 10:45,8846.935,4942.016,3260.202,7779.281
2022-09-18 11:00,8847.411,4942.244,3260.254,7779.334
2022-09-18 11:15,8847.775,4942.4,3260.437,7779.665
2022-09-18 11:30,8847.917,4942.566,3260.619,7779.807
2022-09-18 11:45,8848.068,4942.637,3260.685,7780.074
2022-09-18 12:00,8848.332,4942.75,3260.715,7780.401
2022-09-18 12:15,8848.662,4942.869,3260.897,7780.608
2022-09-18 12:30,8848.971,4942.947,3260.98,7780.81
2022-09-18 12:45,8849.416,4943.0,3261.108,7781.095
2022-09-18 13:00,8849.518,4943.135,3261.159,7781.318
2022-09-18 13:15,8849.666,4943.385,3261.226,7781.597
2022-09-18 13:30,8849.895,4943.487,3261.395,7781.792
2022-09-18 13:45,8850.335,4943.694,3261.447,7781.974
2022-09-18 14:00,8850.436,4943.874,3261.505,7782.247
2022-09-18 14:15,8850.75,4943.953,3261.528,7782.505
2022-09-18 14:30,8850.85,4944.017,3261.593,7782.61
2022-09-18 14:45,8851.166,4944.088,3261.762,7782.857
2022-09-18 15:00,8851.458,4944.379,3261.845,7782.944
2022-09-18 15:15,8851.61,4944.548,3262.014,7783.147
2022-09-18 15:30,8851.944,4944.803,3262.165,7783.227
2022-09-18 15:45,8852.292,4944.875,3262.358,7783.385
2022-09-18 16:00,8852.573,4944.979,3262.427,7783.436
2022-09-18 16:15,8852.993,4945.171,3262.567,7783.755
2022-09-18 16:30,8853.117,4945.415,3262.622,7783.81
2022-09-18 16:45,8853.347,4945.678,3262.788,7784.039
2022-09-18 17:00,8853.639,4945.741,3262.833,7784.197
2022-09-18 17:15,8853.871,4945.966,3262.861,7784.361
2022-09-18 17:30,8854.019,4946.238,3262.89,7784.69
2022-09-18 17:45,8854.165,4946.477,3262.898,7784.936
2022-09-18 18:00,8854.575,4946.737,3262.912,7785.333
2022-09-18 18:15,8854.782,4946.823,3262.946,7785.357
2022-09-18 18:30,8855.147,4947.004,3263.071,7785.396
2022-09-18 18:45,8855.586,4947.058,3263.184,7785.463
2022-09-18 19:00,8855.802,4947.32,3263.295,7785.487
2022-09-18 19:15,8855.977,4947.38,3263.43,7785.699
2022-09-18 19:30,8856.306,4947.465,3263.622,7785.759
2022-09-18 19:45,8856.727,4947.54,3263.664,7785.845
2022-09-18 20:00,8856.968,4947.755,3263.839,7786.103
2022-09-18 20:15,8857.403,4947.824,3263.891,7786.197
2022-09-18 20:30,8857.895,4947.971,3264.04,7786.219
2022-09-18 20:45,8858.256,4948.204,3264.049,7786.315
2022-09-18 21:00,8858.714,4948.374,3264.112,7786.434
2022-09-18 21:15,8858.851,4948.539,3264.293,7786.617
2022-09-18 21:30,8859.102,4948.668,3264.296,7786.888
2022-09-18 21:45,8859.549,4948.897,3264.447,7787.16
2022-09-18 22:00,8859.941,4949.115,3264.6,7787.421
2022-09-18 22:15,8860.08,4949.338,3264.785,7787.605
2022-09-18 22:30,8860.272,4949.445,3264.981,7787.793
2022-09-18 22:45,8860.505,4949.653,3265.151,7788.118
2022-09-18 23:00,8860.856,4949.791,3265.156,7788.407
2022-09-18 23:15,8861.255,4949.924,3265.168,7788.69
2022-09-18 23:30,8861.548,4950.079,3265.364,7788.841
2022-09-18 23:45,8861.659,4950.155,3265.414,7789.238
2022-09-19 00:00,8862.108,4950.383,3265.457,7789.439
2022-09-19 00:15,8862.58,4950.636,3265.505,7789.497
2022-09-19 00:30,8862.825,4950.763,3265.589,7789.809
2022-09-19 00:45,8863.249,4950.973,3265.678,7790.195
2022-09-19 01:00,8863.557,4951.151,3265.686,7790.532
2022-09-19 01:15,8863.848,4951.418,3265.855,7790.645
2022-09-19 01:30,8864.322,4951.674,3265.959,7790.74
2022-09-19 01:45,8864.425,4951.946,3266.013,7790.832
2022-09-19 02:00,8864.692,4952.017,3266.042,7790.844
2022-09-19 02:15,8864.886,4952.161,3266.152,7791.197
2022-09-19 02:30,8865.174,4952.401,3266.208,7791.346
2022-09-19 02:45,8865.461,4952.531,3266.405,7791.352
2022-09-19 03:00,8865.638,4952.828,3266.514,7791.723
2022-09-19 03:15,8865.969,4952.879,3266.555,7792.003
2022-09-19 03:30,8866.225,4953.162,3266.687,7792.358
2022-09-19 03:45,8866.699,4953.394,3266.767,7792.553
2022-09-19 04:00,8867.174,4953.62,3266.78,7792.809
2022-09-19 04:15,8867.427,4953.734,3266.831,7793.089
2022-09-19 04:30,8867.829,4953.874,3266.831,7793.339
2022-09-19 04:45,8868.178,4954.05,3266.859,7793.418
2022-09-19 05:00,8868.427,4954.136,3266.986,7793.617
2022-09-19 05:15,8868.632,4954.234,3267.019,7793.775
2022-09-19 05:30,8869.101,4954.334,3267.076,7794.162
2022-09-19 05:45,8869.276,4954.441,3267.26,7794.403
2022-09-19 06:00,8869.692,4954.601,3267.424,7794.477
2022-09-19 06:15,8870.094,4954.667,3267.496,7794.523
2022-09-19 06:30,8870.277,4954.832,3267.641,7794.687
2022-09-19 06:45,8870.526,4954.938,3267.826,7795.068
2022-09-19 07:00,8870.805,4955.206,3267.994,7795.267
2022-09-19 07:15,8871.105,4955.413,3268.147,7795.442
2022-09-19 07:30,8871.445,4955.53,3268.323,7795.602
2022-09-19 07:45,8871.685,4955.619,3268.401,7795.675
2022-09-19 08:00,8872.025,4955.862,3268.476,7795.711
2022-09-19 08:15,8872.3,4956.051,3268.603,7796.057
2022-09-19 08:30,8872.78,4956.297,3268.751,7796.344
2022-09-19 08:45,8873.157,4956.495,3268.807,7796.459
2022-09-19 09:00,8873.465,4956.634,3268.914,7796.853
2022-09-19 09:15,8873.79,4956.766,3269.01,7797.018
2022-09-19 09:30,8873.934,4956.91,3269.192,7797.229
2022-09-19 09:45,8874.144,4957.103,3269.215,7797.602
2022-09-19 10:00,8874.526,4957.4,3269.4,7797.62
2022-09-19 10:15,8875.02,4957.624,3269.543,7797.665
2022-09-19 10:30,8875.241,4957.859,3269.708,7798.052
2022-09-19 10:45,8875.738,4958.052,3269.712,7798.438
2022-09-19 11:00,8875.979,4958.139,3269.912,7798.751
2022-09-19 11:15,8876.26,4958.23,3270.001,7799.051
2022-09-19 11:30,8876.75,4958.343,3270.053,7799.388
2022-09-19 11:45,8877.18,4958.62,3270.125,7799.665
2022-09-19 12:00,8877.491,4958.75,3270.234,7800.0
2022-09-19 12:15,8877.984,4958.842,3270.322,7800.304
2022-09-19 12:30,8878.479,4959.095,3270.329,7800.452
2022-09-19 12:45,8878.642,4959.333,3270.491,7800.794
2022-09-19 13:00,8879.057,4959.431,3270.514,7801.185
2022-09-19 13:15,8879.265,4959.631,3270.538,7801.205
2022-09-19 13:30,8879.486,4959.71,3270.553,7801.296
2022-09-19 13:45,8879.759,4959.79,3270.587,7801.645
2022-09-19 14:00,8880.05,4960.036,3270.592,7801.775
2022-09-19 14:15,8880.204,4960.297,3270.691,7802.056
2022-09-19 14:30,8880.61,4960.53,3270.858,7802.158
2022-09-19 14:45,8880.723,4960.829,3270.966,7802.46
2022-09-19 15:00,8881.207,4960.966,3271.134,7802.824
2022-09-19 15:15,8881.414,4961.032,3271.262,7803.144
2022-09-19 15:30,8881.797,4961.313,3271.437,7803.489
2022-09-19 15:45,8882.11,4961.395,3271.57,7803.824
2022-09-19 16:00,8882.545,4961.62,3271.644,7804.112
2022-09-19 16:15,8882.727,4961.745,3271.778,7804.28
2022-09-19 16:30,8882.839,4961.847,3271.868,7804.299
2022-09-19 16:45,8883.01,4962.096,3271.869,7804.625
2022-09-19 17:00,8883.382,4962.206,3271.89,7804.864
2022-09-19 17:15,8883.807,4962.377,3271.953,7805.074
2022-09-19 17:30,8883.971,4962.601,3272.075,7805.282
